"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2018","WEEK #15","2018-04-15","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","54",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2018","WEEK #16","2018-04-22","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","52",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2018","WEEK #17","2018-04-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2018","WEEK #18","2018-05-06","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2018","WEEK #18","2018-05-06","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2018","WEEK #18","2018-05-06","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","52",""
"SURVEY","2018","WEEK #18","2018-05-06","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2018","WEEK #18","2018-05-06","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #18","2018-05-06","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","49",""
"SURVEY","2018","WEEK #18","2018-05-06","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","51",""
"SURVEY","2018","WEEK #18","2018-05-06","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","69",""
"SURVEY","2018","WEEK #19","2018-05-13","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2018","WEEK #19","2018-05-13","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","71",""
"SURVEY","2018","WEEK #19","2018-05-13","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","86",""
"SURVEY","2018","WEEK #20","2018-05-20","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","83",""
"SURVEY","2018","WEEK #20","2018-05-20","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2018","WEEK #20","2018-05-20","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2018","WEEK #21","2018-05-27","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2018","WEEK #22","2018-06-03","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2018","WEEK #23","2018-06-10","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2018","WEEK #43","2017-10-29","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","WEEK #44","2017-11-05","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2018","WEEK #44","2017-11-05","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2018","WEEK #44","2017-11-05","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2018","WEEK #45","2017-11-12","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2018","WEEK #45","2017-11-12","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2018","WEEK #45","2017-11-12","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2018","WEEK #46","2017-11-19","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, 5 YEAR AVG, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2018","WEEK #46","2017-11-19","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2018","WEEK #46","2017-11-19","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2018","WEEK #47","2017-11-26","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2018","WEEK #47","2017-11-26","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT TRANSPLANTED","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","31.1",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","12.9",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","26.4",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","24.6",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","24.6",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","10.9",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","10.9",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","34.8",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","ONIONS","ONIONS, DRY, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","44.2",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","44.2",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","43.8",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SQUASH","SQUASH, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","43.8",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2017","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,600",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,500",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","20,124,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","646,600",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","61",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BEANS","BEANS, SNAP, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","646,600",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,100",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","20,583,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,596,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","420",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CABBAGE","CABBAGE, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,596,000",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,500",""
"SURVEY","2017","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CUCUMBERS","CUCUMBERS - ACRES PLANTED","TOTAL","NOT SPECIFIED","9,500",""
